author,text,date,likes,video_title
@omimoel235,"Kesimpulan sederhana saya :
1. Sebab teknologi Apple tidak serevolusioner dulu adalah karena tidak ada steve jobs (meninggal).
2. Sebab desain Apple tidak serevolusioner dulu adalah karena tidak ada Jonathan Paul Ive (resign dan sekarang jadi konsultan open AI).
3. Sebab material Apple sekarang ringkih adalah karena Tim Cook memakai material yang murah tapi disulap kualitasnya sama dengan yang mahal. Sulap tapi menghabiskan biaya besar untuk R&D. Pendapatan besar tapi laba bersih kecil.
4. Kandidat ceo masa depan Apple adalah John Ternus dia ahli hardware. Mungkin saat jadi ceo, kualitas hardware Apple bagus tapi mungkin harganya akan lebih mahal karena tidak memiliki kemampuan efisiensi sebagus Tim Cook.
5. Sebab soc apple hemat daya adalah karena struktur soc nya lebih banyak e-core (efisien) daripada p-core (performance). Karena e-core inilah juga selain hemat daya juga membuat lebih adem karena semakin banyak p-core semakin rakus daya baterai dan membuat panas.",2025-10-06T08:58:01Z,8,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@EfekVaksin,"iphone air harga selangit, kualitas mobil smk. sungguh serakah apple. udah tim cook gk bs memasak, minim inovasi msih aja rakus",2025-10-06T07:44:04Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@isasony5363,"Kok nggak dibandingkan dg harga yg 16? Sama2 base, Pro dan ProMax. Jadi kebayang seberapa overpriced nya. Jangan ke fitur lagi krn sdh banyak dibahas.",2025-10-06T07:36:21Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@agungwindadi,Berharap di kampung halaman lebih murah dibanding beli di luar+pajak. Mending gw beli di luar aja 😂,2025-10-06T06:51:26Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@GreenLatte-w8z,Gua mau beli 2 yg 17 sama 17 pro max letsgooo,2025-10-06T06:42:53Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ERPE33,"iphone x aing udah sekarat wkwkwk, niatnya mau ganti 17 base model tapi kayanya gajadi wkwkwkw (semoga panjang umur iphone x aing😅)",2025-10-06T06:19:45Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Anan_3000,Harga fix kah?,2025-10-06T06:06:46Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@tsu2TaN,Iphone pake adaptor vivo ori aman gk ya?,2025-10-06T04:34:46Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@irwanslmt,Iphone boba 1 emang gak pernah laku sih... iphone 16E aja udah gak pernah ada ceritanya... jumlah boba itu sangat penting bagi pemakai iphone,2025-10-06T04:11:19Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@slowlivingindonesia2024,"nunggu iphone17 base model ke harga 15jtn dlu, buat ganti iphone13pro",2025-10-06T03:38:19Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@RyanMuzaky,"Klo beneran harga 17 base mode,,,l 18 Jt ,ga usa pada beli gaess tahan dulu ,,kecuali lu hyper ip 😂",2025-10-06T03:33:38Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@EnreL-,"kirain cuma bumn aja yg monopoli harga, ternyata distributor swasta pun ikuta2an wkwk",2025-10-06T03:21:27Z,5,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@wndryan9209,".15,16 p/pm masih best model dari semua model yg ada,dari build quality masih yg terbaik
.2 minggu lalu beli yg seri 17 pro baru unboxing udah muncul baret di bagian frame kamera
.baru 3 hari pakai langsung tak jual lagi
.yg bilang panas udah teratasi itu cuma pembelaan aja,,,,panas masih dirasakan seperti mirip varian 16 p/pm series",2025-10-06T02:04:15Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Farazlucukuu,Ga minat.. Harganya Mahal gak Ngotak Fitur Basi.. Gua bertahan di 16 Pro Desert Titanium gua.. Warna lebih mewah dan lebih kuat..,2025-10-06T01:30:32Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Tjiagatel,Bisa banget clicbait nya,2025-10-06T00:29:33Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@irfana375,Jgn ada yg beli dulu sampai turun 😂,2025-10-06T00:22:38Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@tsu2TaN,Klo pakai adaptor ori vivo aman gak ya?,2025-10-05T23:19:56Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@yatihasfar1602,"4 okto 2025 ke ibox kelapa gading tp iphone 17 lum ada,katana lum masuk",2025-10-05T21:52:16Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@supriadi3732,Mending 16 pro. Sekrng ditiktok hrg 16 jutaan,2025-10-05T21:17:36Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Big-G-Project,"Harga resmi Apple $799 buat iPhone 16 128GB dan tetep sama buat iPhone 17 256GB. Bisa yang kurang ajar pajak indonya, bisa juga Apple yg bales dendam sama indo karna kemaren diribetin.",2025-10-05T20:28:18Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ekacahyono215,Pinjol makin menggila 😂😂😂😂,2025-10-05T20:08:11Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@FLASH-nq9cr,Fix kaga jadi beli base model aja harga 18jt 😂 klo 15an masi oke lah,2025-10-05T19:51:57Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@thefourthchairman4151,"Kalo tahan air, gaspol 17 pro max, mau gw bawa hujan2an ngojol",2025-10-05T17:50:36Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ArthurHigh20,"Sesuai kebutuhan aja sih belinya. Saya beli buat kerja dan ga mau ribet, pinginnya sat set dan smooth. Yaps itulah keunggulan apple. Peformanya paten. Soal design dll itu nomor sekian kalo saya. Main game juga paling game ringan aja. 😊",2025-10-05T17:39:58Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@dasthinbagus,"yang bener aja 18 jt, ga masuk akal",2025-10-05T17:29:39Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@rzf8629,Mending 16 pro 128 atau 17 base?,2025-10-05T16:46:28Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@jeffreysurya,kena tarif trump nih harga indo 🤣😂,2025-10-05T16:18:07Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@anyingucul7871,"Daripada IP 17 Base model, mending 16 Pro yg baru stok masih banyak, dan kalo 17 rilis, harga baru 16 pro setara 17 base 🙏🏻",2025-10-05T16:13:24Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Bro_EiM,Buseettt mahal bner.... Pdhal nahan buat 16 pro kmren. Mau ambil 17pro. Lahhh over price mnrtku,2025-10-05T16:10:39Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@wahyulistiyanto3247,"Gak tau kenapa setiap melihat produk baru dari iphone,awal mula pasti kelihatan aneh gak menarik dan gak mau beli.tapi makin lama kenapa berbanding terbalik menjadi menarik suka dan pingin memiliki🫠",2025-10-05T16:04:57Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@hawanskin3769,Mendingan cicil mobil jelas,2025-10-05T15:57:11Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@martinmcclane1595,iP 17 base model starting from 18 jt? Firaun luu? 😅,2025-10-05T15:52:35Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@zereflux,"ko, ifixied rekomen buat ganti batre?",2025-10-05T15:42:33Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@doremidorami337,"Mark UPPPPP GILAAA YA DI INDONESIA, GILAAAA",2025-10-05T15:37:46Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ekkirizkiramadhan3553,anying ga masuk akal base model 18jt,2025-10-05T15:28:30Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Mart4bak,Ga worth it,2025-10-05T15:15:05Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@muhammadnajib4103,"klo bnr sgini harga nya batal deh ambil 17 series, mending 16 series aja lah",2025-10-05T15:07:28Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Animalplace_id,"Gak dulu deh, dari titanium ke aluminium😂  udah gtu harganya mahal banget di banding seri sebelumya",2025-10-05T15:07:25Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ayam7971,Reviewer2 luar bilang mending iphone 17 polos aja koh… 😂,2025-10-05T14:56:56Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Moehammed-v7d,Minus tinggal 62 ya ini... Palagi apel ipong ini gak mau bikin pabrik perakitan,2025-10-05T14:51:32Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Phoenix5uper,ginjalllllllllllllllll,2025-10-05T14:40:52Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@rizkymaulana079,"Hadir terus kak biar pun agak telat
👏🏻👏🏻👏🏻",2025-10-05T14:27:59Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ricoalfikar4143,"Ip 17 base model 18jt, kek nya seharga 16 pro yg udah titanium lagi 😂",2025-10-05T14:25:12Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@YoldiSaputra,Hotel fulll,2025-10-05T14:23:16Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@samuellinggawan,Spill kaosnya dong Kak beli dimana 🙏🏼😁,2025-10-05T14:19:40Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@azam0ilham,Semoga numpuk di gudang,2025-10-05T14:19:13Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@SailaHandayani-z1r,Mending 16 pro 17jutan,2025-10-05T14:13:27Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@pegasis1112,"Ribeut, kalo punya duit nya dan suka ya beli aja, kalo mendang mending mah beli sam yg a series aja",2025-10-05T14:11:58Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@simsonsimson2079,"Iphone harga Elit
Batre sulit😂",2025-10-05T14:03:58Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@RemusRomulusV10,"Gila sih emang, lawak bner",2025-10-05T13:59:41Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@dhan4221,"Itu udh fix kah koh 17 best model 18 juta, bajet cuma 16 juta soalnya 😂",2025-10-05T13:57:24Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@irfancool3967,"iPhone Air adalah 16e pake skin elite kayanya bakal susah laku klo cuma andalkan desain tipis tp fitur dipangkas nasibnya bakal kaya S25 Edge, kok harganya naik jauh ya padahal secara USD msh sama marginnya digedein kah krna hype ?? 😂😂",2025-10-05T13:50:31Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@RickyMarp,"Ga tertarik krn 
Mahal ❌️
Viral dipakai konpers ✅️",2025-10-05T13:46:02Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@NandaPrycyy-hc2bu,"kemarin beli ip 16 basic yg 128 udah turun harganya sekarang jadi 13.999,kepengen beli 17pro kira2 bedanya sama yg 17pro max apa yah",2025-10-05T13:45:22Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@MikuDance6-gb3tx,wah bukan 16.999 nih wkkw,2025-10-05T13:34:28Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@bajiguranget5496,"Gak jadi beli base model..
Harga batasan masuk akal adalah 16.990.000
Kalau di atas itu udah gak  make sense..",2025-10-05T13:22:54Z,23,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@PakDe5691,"Di Malaysia Iphone 17 harga 15.5 jt  di Indonedia 18 jt
Di Malaysia penjualanya lansung di Apple Store ..
Di Indonesia penjualanya melalui  importir atau Reseller tentu pajaknya tinggi hal ini yg membuat harga jadi tambah mahal .. 
Entah kenapa Pemerintah Indonesia cuma mikirin TKDN yg tdk ada dampaknya apa2 sama konsumen yg sudah bayar pajak besar ..
Kenapa
Pemerintah tdk mewajibkan Apple mendirikan Apple Stote dan Servis Senter di Indonesia  padahal Iphone dijual resmi dan pengguna produk Apple cukup banyak di Indonesia .. 
Kalau seperti ini BARANG RESMI RASA INTER  klaim garansi susah beli part juga susah ..",2025-10-05T13:14:34Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@adityajaya8102,"Dajjal emang distributor konoha, naiknya nggak kira-kira 😢",2025-10-05T13:06:06Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@pribumi9289,Jadi keunggulan iphone 17 air itu apa?,2025-10-05T13:03:36Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@nikodemusb,"Gilak harganya😂 Malaysia aja ga sampe segitu, wah wah",2025-10-05T13:00:44Z,9,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@akuaja6707,"Benar bang!!mahal semua nih,, masih stay di ip 14 plus,, padahal naksir bet ip 17 base model",2025-10-05T12:47:29Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@arnorumanto4155,Gajadi deh. Kirain start 16jt kek yg dulu2,2025-10-05T12:46:03Z,3,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@wickedhero3764,"Btw harga iphone 15 dan 16 sengaja d naikin reseller official indo, biar harga ny gk kejauhan dr seri 17",2025-10-05T12:45:55Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@beeeeeee5320,18 jetong 😢,2025-10-05T12:39:18Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@wickedhero3764,"Btw harga ip17 series di indo d goreng habis habisan, masa 17 base 18jt, dan promax 26,5jt",2025-10-05T12:38:45Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@inspirasirugan3199,Nasibnya akan sama dengan nokia dan blackberry. 😁🤣,2025-10-05T12:30:14Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@imyours4847,Gapaham sama orang2 yg suka sama ip 17 air 🤣🤣,2025-10-05T12:17:00Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@AdinDinadin-tq4zr,Ip jadul ko mahal sih heran p fungsinya Cuba da yg tauu,2025-10-05T12:12:05Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@fxrianriantoro1791,"Jujur nih jujur, awalnya gw pas liat yg cosmic orange ""aduh kok kya gk kliatan mahal, gk mewah, agak norak"" tpi gara2 lewat beranda mulu diliat2  jdi keren dan yap mau murtad dri android😂",2025-10-05T12:06:41Z,30,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@taufiq9282,Padahal pajak 0%  kenapa masih mahal?,2025-10-05T12:06:25Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@bagus_S22,40W tuh minimal kah? Misal punya adapter diatas 40W gmn?,2025-10-05T12:04:46Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Thebrightdays,"Stay di 15 pro, udh paling optimal buat motret dan daily video",2025-10-05T12:00:54Z,3,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@joenathanz7474,Buset naiknya 3 juta sendiri. Gila emang indo,2025-10-05T11:58:32Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@carlosalim13,"Buat kalian mau upgrade dari iPhone 16pm ke 17pm pikir2 lagi deh, rumor itu bener adek gw udah upgrade, baru 7 hari dipake udah lecet sana sini padahal dia makenya daily ngantor kwkwk dia pengen balik lagi malah ke iPhone 16pm wkwk, gw iseng coba uji game sama ngerekam waktu event malam hari dan ber AC  panasnya sama aja😂, tapi untuk baterai better sama ketajaman kamera but sayang banget gw sekeluarga bukan konten kreator so bertahan karna ekosistem aja ni wkwkw 
15-16 series masih worth to buy tahun ini cuman biasanya stoknya dikosongin biar kalian pada beli series yang baru😂",2025-10-05T11:57:06Z,11,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@shxt.posted,16 pro naik harga setelah banyak isu  build quality 17 pro gampang coak😢,2025-10-05T11:55:32Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@worldvideos3711,"bingung
stay di 16pro atau up ke 17pro",2025-10-05T11:51:59Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@wahid9959,"negara dg UMR terendah di dunia tp pajak tertinggi di dunia, fuck lah",2025-10-05T11:49:50Z,4,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Rezadwicahya,"Inget ya gaes ya, bukan iphone yang makin mahal tapi nilai tukar rupiah yang busuk",2025-10-05T11:44:03Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@PALINGJANTAN,Udh bosen tentang hp🙂‍↕️,2025-10-05T11:43:07Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@nanirohani2944,"Hahh mahal banget utk base model 18 juta? Meanwhile liat di malaysia jatoh di harga 15,5 juta 😢",2025-10-05T11:42:36Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@arieprasetya3969,"Kalo Airpods Pro 3 tgl PO, tgl ready dan harga berapa yah kak?",2025-10-05T11:42:20Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@DevanAshari,apaan mahal banget 17 pm 26.499 padahal harga lauching sama kek iphone pendahulunya,2025-10-05T11:40:23Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@JS-pm7ih,"Sabar, tunggu turun aja harganya, nanti lama2 jg turun kok harganya 😊",2025-10-05T11:39:11Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@trebont86,Spill set up homescreen nya bang. Widget nya keren.,2025-10-05T11:35:25Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@arifwinanta92,Hahahha.... Tetep aja Iphone Indonesia paling mahal se Galaxy Bima Sakti dari dulu... Di Malaysia hanya 22jt lebih dikit aja untuk seri 17 Pro 256gb.. Di Indonesia 25jt... 😂 Walapun dulu Malaysia belum ada Apple store tetep aja harga nya lebih mahal di Indonesia... #pajak gara gara #pajak 😂😂😂😂,2025-10-05T11:22:58Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@smshardita,Sudah mantep dengan 16 pm ngga tertarik sama sekali upgrade ke 17 pm🤝,2025-10-05T11:20:39Z,3,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@nunukyaningistiani6401,Di harga segitu cuma dapat basic😭,2025-10-05T11:16:47Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@bismarkfaldorama8645,bingung mau 17 atau Pura 80 pro,2025-10-05T11:15:39Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@aristaslim4939,16 base aja,2025-10-05T11:13:42Z,0,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@luqmanulhakimaziz,"menurut gw ini saat yg tepat buat ambil 16 pro guys, sebelum stok nya abis. asli hands on jauh lebih premium dari 17 pro.",2025-10-05T11:04:52Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@faisalanwar9386,Ko kenapa harga iPhone sebelum nya di aplikasi iBox tiba tiba jadi naik?,2025-10-05T10:56:05Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@yie2931,worth mana ko ip 17 basic / ip16pro,2025-10-05T10:42:20Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@sutrisno6270,anying 18jt/ 22 jt buat base model... ketara beli vivo/ samsung lipet,2025-10-05T10:39:19Z,2,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@suryadarma7917,"Ko,bisa minta link tmpt beli case yg 17pm yg ko paket skrng🙏🏻",2025-10-05T10:28:19Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@OooO-d1w6v,"Gara2 nilai tukar melemah, harga jd melambung",2025-10-05T10:27:31Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@syifaramdhan4092,Ip 17 pm 👍😊,2025-10-05T10:27:06Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@Ytku777,Prediksi abal2 gw keknya iphone 17 series gak selaku seri2 sebelumnya... Karena harga yg terlalu mahal dan kualitas agaj kurang utk harganya,2025-10-05T10:26:37Z,16,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@SukronHidayatullah,"1:42 Edaaan iPhone 17 biasa harganya Rp18 jt
Di US aja cuma $799 alias Rp13,25 jt selisih hampir 5 jt, di sana pun negara maju dan pendapatan gede dikasih murah, kayak bumi dan langit berasa diperas pajak dan laba kalo gini 😑😑",2025-10-05T10:15:09Z,14,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@ujezulfikar250,17 512 SAGE keep ya,2025-10-05T10:06:38Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
@AlfridoManihuruk,"Kok aku masih lebih ke pengen 16 Pro Max yah… hhhmm Andaikan 17 buatan China lagi, kayaknya aku berusaha nabung nih buat 17 Pro Max juga. Sorry kalau beda pendapat ya… hehe",2025-10-05T10:05:27Z,1,"RESMI RILIS 10 Oktober‼️ ini Harga iPhone 17, 17 Air &amp; 17 Pro di Indonesia"
